asia-east1-b,client-europe-west3-c,255.327,77.2_Mbits/sec
asia-east1-b,client-europe-west4-a,251.158,79.7_Mbits/sec
asia-east1-b,client-europe-west6-a,261.809,75.4_Mbits/sec
asia-east1-b,client-asia-east1-b,1.086,956_Mbits/sec
asia-east1-b,client-asia-east2-a,13.68,921_Mbits/sec
asia-east1-b,client-asia-northeast1-b,33.817,688_Mbits/sec
asia-east1-b,client-asia-northeast2-a,36.146,609_Mbits/sec
asia-east1-b,client-asia-northeast3-a,37.295,623_Mbits/sec
asia-east1-b,client-northamerica-northeast1-a,179.015,118_Mbits/sec
asia-east1-b,client-northamerica-northeast2-a,172.754,116_Mbits/sec
asia-east1-b,client-southamerica-east1-b,279.007,68.4_Mbits/sec
asia-east1-b,client-southamerica-west1-b,232.184,86.6_Mbits/sec
asia-east1-b,client-us-central1-c,154.559,138_Mbits/sec
asia-east1-b,client-us-east1-b,187.641,114_Mbits/sec
asia-east1-b,client-us-east4-c,174.283,123_Mbits/sec
asia-east1-b,client-us-west1-b,117.075,187_Mbits/sec
asia-east1-b,client-asia-south1-c,104.166,209_Mbits/sec
asia-east1-b,client-asia-south2-a,109.608,211_Mbits/sec
asia-east1-b,client-asia-southeast1-b,43.548,572_Mbits/sec
asia-east1-b,client-asia-southeast2-a,59.06,382_Mbits/sec
asia-east1-b,client-australia-southeast1-b,138.058,166_Mbits/sec
asia-east1-b,client-australia-southeast2-a,131.058,170_Mbits/sec
asia-east1-b,client-us-west2-a,127.584,175_Mbits/sec
asia-east1-b,client-us-west3-a,140.56,158_Mbits/sec
asia-east1-b,client-us-west4-a,134.253,166_Mbits/sec
asia-east1-b,client-europe-central2-a,563.408,71.9_Mbits/sec
asia-east1-b,client-europe-north1-a,274.586,71.3_Mbits/sec
asia-east1-b,client-europe-west1-b,248.882,79.7_Mbits/sec
asia-east1-b,client-europe-west2-c,245.948,82.4_Mbits/sec
asia-east2-a,client-europe-west3-c,268.029,73.4_Mbits/sec
asia-east2-a,client-europe-west4-a,265.003,74.3_Mbits/sec
asia-east2-a,client-europe-west6-a,272.867,72.0_Mbits/sec
asia-east2-a,client-asia-east1-b,13.424,963_Mbits/sec
asia-east2-a,client-asia-east2-a,1.034,930_Mbits/sec
asia-east2-a,client-asia-northeast1-b,46.203,505_Mbits/sec
asia-east2-a,client-asia-northeast2-a,43.663,487_Mbits/sec
asia-east2-a,client-asia-northeast3-a,36.869,653_Mbits/sec
asia-east2-a,client-us-west2-a,139.388,159_Mbits/sec
asia-east2-a,client-us-west3-a,152.16,143_Mbits/sec
asia-east2-a,client-us-west4-a,145.795,150_Mbits/sec
asia-east2-a,client-europe-central2-a,281.801,68.7_Mbits/sec
asia-east2-a,client-europe-north1-a,370.074,66.4_Mbits/sec
asia-east2-a,client-europe-west1-b,261.725,74.8_Mbits/sec
asia-east2-a,client-europe-west2-c,256.18,64.5_Mbits/sec
asia-east2-a,client-asia-south1-c,90.629,264_Mbits/sec
asia-east2-a,client-asia-south2-a,107.7,212_Mbits/sec
asia-east2-a,client-asia-southeast1-b,36.769,640_Mbits/sec
asia-east2-a,client-asia-southeast2-a,49.477,477_Mbits/sec
asia-east2-a,client-australia-southeast1-b,129.095,170_Mbits/sec
asia-east2-a,client-australia-southeast2-a,117.344,181_Mbits/sec
asia-east2-a,client-northamerica-northeast1-a,192.36,109_Mbits/sec
asia-east2-a,client-northamerica-northeast2-a,185.514,114_Mbits/sec
asia-east2-a,client-southamerica-east1-b,292.382,65.2_Mbits/sec
asia-east2-a,client-southamerica-west1-b,244.181,82.6_Mbits/sec
asia-east2-a,client-us-central1-c,169.511,40.2_Mbits/sec
asia-east2-a,client-us-east1-b,194.496,108_Mbits/sec
asia-east2-a,client-us-east4-c,187.876,13.5_Mbits/sec
asia-east2-a,client-us-west1-b,131.298,165_Mbits/sec
asia-northeast1-b,client-northamerica-northeast1-a,148.926,144_Mbits/sec
asia-northeast1-b,client-northamerica-northeast2-a,147.325,148_Mbits/sec
asia-northeast1-b,client-southamerica-east1-b,254.643,77.1_Mbits/sec
asia-northeast1-b,client-southamerica-west1-b,205.44,101_Mbits/sec
asia-northeast1-b,client-us-central1-c,128.177,171_Mbits/sec
asia-northeast1-b,client-us-east1-b,154.511,143_Mbits/sec
asia-northeast1-b,client-us-east4-c,148.383,150_Mbits/sec
asia-northeast1-b,client-us-west1-b,91.949,250_Mbits/sec
asia-northeast1-b,client-us-west2-a,100.709,225_Mbits/sec
asia-northeast1-b,client-us-west3-a,112.26,198_Mbits/sec
asia-northeast1-b,client-us-west4-a,106.999,215_Mbits/sec
asia-northeast1-b,client-europe-central2-a,242.556,82.8_Mbits/sec
asia-northeast1-b,client-europe-north1-a,246.411,81.5_Mbits/sec
asia-northeast1-b,client-europe-west1-b,222.502,91.4_Mbits/sec
asia-northeast1-b,client-europe-west2-c,215.953,93.6_Mbits/sec
asia-northeast1-b,client-asia-south1-c,130.023,164_Mbits/sec
asia-northeast1-b,client-asia-south2-a,139.304,143_Mbits/sec
asia-northeast1-b,client-asia-southeast1-b,84.946,287_Mbits/sec
asia-northeast1-b,client-asia-southeast2-a,80.97,263_Mbits/sec
asia-northeast1-b,client-australia-southeast1-b,120.653,184_Mbits/sec
asia-northeast1-b,client-australia-southeast2-a,133.288,166_Mbits/sec
asia-northeast1-b,client-europe-west3-c,227.778,89.6_Mbits/sec
asia-northeast1-b,client-europe-west4-a,224.243,89.0_Mbits/sec
asia-northeast1-b,client-europe-west6-a,231.851,84.9_Mbits/sec
asia-northeast1-b,client-asia-east1-b,33.894,718_Mbits/sec
asia-northeast1-b,client-asia-east2-a,45.935,516_Mbits/sec
asia-northeast1-b,client-asia-northeast1-b,0.802,967_Mbits/sec
asia-northeast1-b,client-asia-northeast2-a,9.919,933_Mbits/sec
asia-northeast1-b,client-asia-northeast3-a,31.692,722_Mbits/sec
asia-northeast2-a,client-northamerica-northeast1-a,158.815,135_Mbits/sec
asia-northeast2-a,client-northamerica-northeast2-a,152.743,140_Mbits/sec
asia-northeast2-a,client-southamerica-east1-b,259.469,76.0_Mbits/sec
asia-northeast2-a,client-southamerica-west1-b,212.714,66.4_Mbits/sec
asia-northeast2-a,client-us-central1-c,137.279,160_Mbits/sec
asia-northeast2-a,client-us-east1-b,162.731,133_Mbits/sec
asia-northeast2-a,client-us-east4-c,156.671,138_Mbits/sec
asia-northeast2-a,client-us-west1-b,100.379,229_Mbits/sec
asia-northeast2-a,client-asia-south1-c,130.072,167_Mbits/sec
asia-northeast2-a,client-asia-south2-a,147.02,150_Mbits/sec
asia-northeast2-a,client-asia-southeast1-b,77.722,287_Mbits/sec
asia-northeast2-a,client-asia-southeast2-a,93.324,241_Mbits/sec
asia-northeast2-a,client-australia-southeast1-b,128.557,173_Mbits/sec
asia-northeast2-a,client-australia-southeast2-a,141.378,157_Mbits/sec
asia-northeast2-a,client-europe-west3-c,235.713,86.7_Mbits/sec
asia-northeast2-a,client-europe-west4-a,232.398,87.0_Mbits/sec
asia-northeast2-a,client-europe-west6-a,241.107,84.2_Mbits/sec
asia-northeast2-a,client-asia-east1-b,35.584,604_Mbits/sec
asia-northeast2-a,client-asia-east2-a,48.641,455_Mbits/sec
asia-northeast2-a,client-asia-northeast1-b,10.44,966_Mbits/sec
asia-northeast2-a,client-asia-northeast2-a,1.043,925_Mbits/sec
asia-northeast2-a,client-asia-northeast3-a,34.757,673_Mbits/sec
asia-northeast2-a,client-us-west2-a,106.906,211_Mbits/sec
asia-northeast2-a,client-us-west3-a,120.308,187_Mbits/sec
asia-northeast2-a,client-us-west4-a,112.726,201_Mbits/sec
asia-northeast2-a,client-europe-central2-a,249.753,78.5_Mbits/sec
asia-northeast2-a,client-europe-north1-a,256.854,77.3_Mbits/sec
asia-northeast2-a,client-europe-west1-b,229.195,89.1_Mbits/sec
asia-northeast2-a,client-europe-west2-c,227.044,90.5_Mbits/sec
asia-northeast3-a,client-asia-south1-c,121.037,184_Mbits/sec
asia-northeast3-a,client-asia-south2-a,142.878,155_Mbits/sec
asia-northeast3-a,client-asia-southeast1-b,71.989,330_Mbits/sec
asia-northeast3-a,client-asia-southeast2-a,87.466,280_Mbits/sec
asia-northeast3-a,client-australia-southeast1-b,148.026,147_Mbits/sec
asia-northeast3-a,client-australia-southeast2-a,160.836,135_Mbits/sec
asia-northeast3-a,client-us-west2-a,126.686,174_Mbits/sec
asia-northeast3-a,client-us-west3-a,138.636,160_Mbits/sec
asia-northeast3-a,client-us-west4-a,131.077,167_Mbits/sec
asia-northeast3-a,client-europe-central2-a,266.678,72.4_Mbits/sec
asia-northeast3-a,client-europe-north1-a,277.137,70.9_Mbits/sec
asia-northeast3-a,client-europe-west1-b,245.831,79.0_Mbits/sec
asia-northeast3-a,client-europe-west2-c,243.882,82.6_Mbits/sec
asia-northeast3-a,client-northamerica-northeast1-a,177.852,118_Mbits/sec
asia-northeast3-a,client-northamerica-northeast2-a,173.549,126_Mbits/sec
asia-northeast3-a,client-southamerica-east1-b,277.538,69.9_Mbits/sec
asia-northeast3-a,client-southamerica-west1-b,231.41,87.0_Mbits/sec
asia-northeast3-a,client-us-central1-c,154.842,142_Mbits/sec
asia-northeast3-a,client-us-east1-b,180.954,117_Mbits/sec
asia-northeast3-a,client-us-east4-c,173.828,123_Mbits/sec
asia-northeast3-a,client-us-west1-b,116.3,189_Mbits/sec
asia-northeast3-a,client-europe-west3-c,256.415,79.7_Mbits/sec
asia-northeast3-a,client-europe-west4-a,250.441,78.5_Mbits/sec
asia-northeast3-a,client-europe-west6-a,260.022,75.4_Mbits/sec
asia-northeast3-a,client-asia-east1-b,36.365,648_Mbits/sec
asia-northeast3-a,client-asia-east2-a,36.257,626_Mbits/sec
asia-northeast3-a,client-asia-northeast1-b,32.073,740_Mbits/sec
asia-northeast3-a,client-asia-northeast2-a,32.626,748_Mbits/sec
asia-northeast3-a,client-asia-northeast3-a,0.773,974_Mbits/sec
asia-south1-c,client-asia-south1-c,0.826,889_Mbits/sec
asia-south1-c,client-asia-south2-a,22.503,911_Mbits/sec
asia-south1-c,client-asia-southeast1-b,61.125,384_Mbits/sec
asia-south1-c,client-asia-southeast2-a,74.074,307_Mbits/sec
asia-south1-c,client-australia-southeast1-b,153.021,142_Mbits/sec
asia-south1-c,client-australia-southeast2-a,144.462,151_Mbits/sec
asia-south1-c,client-northamerica-northeast1-a,275.969,70.6_Mbits/sec
asia-south1-c,client-northamerica-northeast2-a,286.307,72.8_Mbits/sec
asia-south1-c,client-southamerica-east1-b,375.79,47.3_Mbits/sec
asia-south1-c,client-southamerica-west1-b,327.609,57.3_Mbits/sec
asia-south1-c,client-us-central1-c,263.555,74.4_Mbits/sec
asia-south1-c,client-us-east1-b,292.316,65.1_Mbits/sec
asia-south1-c,client-us-east4-c,271.73,57.1_Mbits/sec
asia-south1-c,client-us-west1-b,228.118,89.4_Mbits/sec
asia-south1-c,client-europe-west3-c,351.948,51.9_Mbits/sec
asia-south1-c,client-europe-west4-a,354.284,52.4_Mbits/sec
asia-south1-c,client-europe-west6-a,360.258,49.2_Mbits/sec
asia-south1-c,client-asia-east1-b,109.05,215_Mbits/sec
asia-south1-c,client-asia-east2-a,86.855,264_Mbits/sec
asia-south1-c,client-asia-northeast1-b,129.884,169_Mbits/sec
asia-south1-c,client-asia-northeast2-a,131.632,163_Mbits/sec
asia-south1-c,client-asia-northeast3-a,120.505,177_Mbits/sec
asia-south1-c,client-us-west2-a,223.637,92.1_Mbits/sec
asia-south1-c,client-us-west3-a,241.319,86.2_Mbits/sec
asia-south1-c,client-us-west4-a,234.654,89.2_Mbits/sec
asia-south1-c,client-europe-central2-a,366.623,48.6_Mbits/sec
asia-south1-c,client-europe-north1-a,372.145,46.6_Mbits/sec
asia-south1-c,client-europe-west1-b,351.153,52.4_Mbits/sec
asia-south1-c,client-europe-west2-c,340.053,5.08_Mbits/sec
asia-south2-a,client-us-west2-a,245.955,84.8_Mbits/sec
asia-south2-a,client-us-west3-a,261.622,21.0_Mbits/sec
asia-south2-a,client-us-west4-a,250.779,82.9_Mbits/sec
asia-south2-a,client-europe-central2-a,372.713,47.4_Mbits/sec
asia-south2-a,client-europe-north1-a,393.882,44.8_Mbits/sec
asia-south2-a,client-europe-west1-b,371.198,46.9_Mbits/sec
asia-south2-a,client-europe-west2-c,368.308,47.6_Mbits/sec
asia-south2-a,client-europe-west3-c,373.838,48.3_Mbits/sec
asia-south2-a,client-europe-west4-a,362.754,46.2_Mbits/sec
asia-south2-a,client-europe-west6-a,377.175,48.0_Mbits/sec
asia-south2-a,client-asia-east1-b,121.208,182_Mbits/sec
asia-south2-a,client-asia-east2-a,107.108,208_Mbits/sec
asia-south2-a,client-asia-northeast1-b,153.502,150_Mbits/sec
asia-south2-a,client-asia-northeast2-a,152.831,147_Mbits/sec
asia-south2-a,client-asia-northeast3-a,144.559,154_Mbits/sec
asia-south2-a,client-asia-south1-c,23.991,952_Mbits/sec
asia-south2-a,client-asia-south2-a,1.316,930_Mbits/sec
asia-south2-a,client-asia-southeast1-b,67.762,323_Mbits/sec
asia-south2-a,client-asia-southeast2-a,81.421,275_Mbits/sec
asia-south2-a,client-australia-southeast1-b,158.935,137_Mbits/sec
asia-south2-a,client-australia-southeast2-a,153.65,145_Mbits/sec
asia-south2-a,client-northamerica-northeast1-a,279.005,64.5_Mbits/sec
asia-south2-a,client-northamerica-northeast2-a,278.778,69.5_Mbits/sec
asia-south2-a,client-southamerica-east1-b,380.534,44.6_Mbits/sec
asia-south2-a,client-southamerica-west1-b,347.28,54.0_Mbits/sec
asia-south2-a,client-us-central1-c,271.928,71.4_Mbits/sec
asia-south2-a,client-us-east1-b,297.675,64.4_Mbits/sec
asia-south2-a,client-us-east4-c,276.542,60.3_Mbits/sec
asia-south2-a,client-us-west1-b,231.568,86.1_Mbits/sec
asia-southeast1-b,client-asia-south1-c,62.262,382_Mbits/sec
asia-southeast1-b,client-asia-south2-a,71.262,336_Mbits/sec
asia-southeast1-b,client-asia-southeast1-b,1.036,931_Mbits/sec
asia-southeast1-b,client-asia-southeast2-a,18.32,931_Mbits/sec
asia-southeast1-b,client-australia-southeast1-b,95.567,248_Mbits/sec
asia-southeast1-b,client-australia-southeast2-a,82.8,268_Mbits/sec
asia-southeast1-b,client-northamerica-northeast1-a,229.669,87.1_Mbits/sec
asia-southeast1-b,client-northamerica-northeast2-a,213.174,91.3_Mbits/sec
asia-southeast1-b,client-southamerica-east1-b,325.491,57.7_Mbits/sec
asia-southeast1-b,client-southamerica-west1-b,279.438,68.8_Mbits/sec
asia-southeast1-b,client-us-central1-c,198.69,97.4_Mbits/sec
asia-southeast1-b,client-us-east1-b,231.745,86.5_Mbits/sec
asia-southeast1-b,client-us-east4-c,220.285,94.4_Mbits/sec
asia-southeast1-b,client-us-west1-b,166.54,92.8_Mbits/sec
asia-southeast1-b,client-us-west2-a,176.293,
asia-southeast1-b,client-us-west3-a,182.919,
asia-southeast1-b,client-us-west4-a,181.137,
asia-southeast1-b,client-europe-central2-a,320.783,
asia-southeast1-b,client-europe-north1-a,323.421,
asia-southeast1-b,client-europe-west1-b,295.333,
asia-southeast1-b,client-europe-west2-c,290.312,
asia-southeast1-b,client-europe-west3-c,304.713,64.2_Mbits/sec
asia-southeast1-b,client-europe-west4-a,296.666,62.6_Mbits/sec
asia-southeast1-b,client-europe-west6-a,307.656,60.3_Mbits/sec
asia-southeast1-b,client-asia-east1-b,46.895,462_Mbits/sec
asia-southeast1-b,client-asia-east2-a,36.525,650_Mbits/sec
asia-southeast1-b,client-asia-northeast1-b,73.489,310_Mbits/sec
asia-southeast1-b,client-asia-northeast2-a,81.194,285_Mbits/sec
asia-southeast1-b,client-asia-northeast3-a,70.649,303_Mbits/sec
asia-southeast2-a,client-northamerica-northeast1-a,228.747,89.5_Mbits/sec
asia-southeast2-a,client-northamerica-northeast2-a,231.201,89.3_Mbits/sec
asia-southeast2-a,client-southamerica-east1-b,330.715,54.9_Mbits/sec
asia-southeast2-a,client-southamerica-west1-b,287.815,66.6_Mbits/sec
asia-southeast2-a,client-us-central1-c,215.303,96.5_Mbits/sec
asia-southeast2-a,client-us-east1-b,243.117,81.9_Mbits/sec
asia-southeast2-a,client-us-east4-c,231.885,89.1_Mbits/sec
asia-southeast2-a,client-us-west1-b,172.642,14.0_Mbits/sec
asia-southeast2-a,client-asia-south1-c,73.282,314_Mbits/sec
asia-southeast2-a,client-asia-south2-a,82.171,274_Mbits/sec
asia-southeast2-a,client-asia-southeast1-b,14.249,962_Mbits/sec
asia-southeast2-a,client-asia-southeast2-a,0.841,959_Mbits/sec
asia-southeast2-a,client-australia-southeast1-b,108.363,213_Mbits/sec
asia-southeast2-a,client-australia-southeast2-a,96.837,220_Mbits/sec
asia-southeast2-a,client-us-west2-a,182.018,116_Mbits/sec
asia-southeast2-a,client-us-west3-a,191.194,109_Mbits/sec
asia-southeast2-a,client-us-west4-a,187.63,113_Mbits/sec
asia-southeast2-a,client-europe-central2-a,318.112,58.5_Mbits/sec
asia-southeast2-a,client-europe-north1-a,337.192,55.0_Mbits/sec
asia-southeast2-a,client-europe-west1-b,302.445,62.0_Mbits/sec
asia-southeast2-a,client-europe-west2-c,296.666,64.6_Mbits/sec
asia-southeast2-a,client-europe-west3-c,308.35,61.4_Mbits/sec
asia-southeast2-a,client-europe-west4-a,313.127,60.8_Mbits/sec
asia-southeast2-a,client-europe-west6-a,309.345,61.2_Mbits/sec
asia-southeast2-a,client-asia-east1-b,57.771,433_Mbits/sec
asia-southeast2-a,client-asia-east2-a,50.721,478_Mbits/sec
asia-southeast2-a,client-asia-northeast1-b,89.745,254_Mbits/sec
asia-southeast2-a,client-asia-northeast2-a,93.701,244_Mbits/sec
asia-southeast2-a,client-asia-northeast3-a,83.747,277_Mbits/sec
australia-southeast1-b,client-asia-south1-c,153.001,143_Mbits/sec
australia-southeast1-b,client-asia-south2-a,158.908,138_Mbits/sec
australia-southeast1-b,client-asia-southeast1-b,93.361,244_Mbits/sec
australia-southeast1-b,client-asia-southeast2-a,108.277,209_Mbits/sec
australia-southeast1-b,client-australia-southeast1-b,1.089,961_Mbits/sec
australia-southeast1-b,client-australia-southeast2-a,14.466,954_Mbits/sec
australia-southeast1-b,client-northamerica-northeast1-a,197.143,107_Mbits/sec
australia-southeast1-b,client-northamerica-northeast2-a,191.264,111_Mbits/sec
australia-southeast1-b,client-southamerica-east1-b,290.112,65.9_Mbits/sec
australia-southeast1-b,client-southamerica-west1-b,243.196,82.6_Mbits/sec
australia-southeast1-b,client-us-central1-c,174.946,122_Mbits/sec
australia-southeast1-b,client-us-east1-b,198.17,105_Mbits/sec
australia-southeast1-b,client-us-east4-c,193.044,108_Mbits/sec
